cell_id,x,y,celltype,role,feature,score,sender_celltype,receiver_celltype,ligand,receptor
kgoafbgg-1,9099.3525390625,2108.7431640625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kgoakjdp-1,9113.4033203125,2130.832763671875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kgodbeak-1,9137.9833984375,2114.19091796875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kgodkejo-1,9125.080078125,2102.53515625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kgoeobam-1,9046.0087890625,2033.6217041015625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kgpfpcmg-1,9035.046875,2026.6546630859375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kgpidkfb-1,8892.80078125,1973.9049072265625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khbnleib-1,7479.46533203125,1397.2921142578125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khcfbkgm-1,7661.5205078125,1306.631591796875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khcigpli-1,7711.37890625,1336.4814453125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khclemic-1,7737.30029296875,1445.4495849609375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khclldpf-1,7752.88525390625,1452.1197509765625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khcnbgod-1,7699.04345703125,1455.0667724609375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khcndpnd-1,7727.30419921875,1456.8377685546875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khdikmhg-1,8013.314453125,1397.5567626953125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khednnak-1,7721.42919921875,1156.85791015625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khehdfkj-1,7963.16748046875,1147.563720703125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khejmeil-1,7961.74951171875,1158.5279541015625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khelfalb-1,7839.12255859375,1141.6796875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khfcfclk-1,7888.716796875,1187.0333251953125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khfclfjg-1,7892.91357421875,1194.060791015625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khffnfie-1,7796.7392578125,1192.5548095703125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khfkpakk-1,7881.9638671875,1195.825439453125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khfonihg-1,7781.111328125,1200.8699951171875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khhbnkdc-1,7666.48681640625,1438.345458984375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khidfphn-1,7523.70947265625,1248.2718505859375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khiebaka-1,7545.7373046875,1295.786376953125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khipcepk-1,7699.203125,1151.05224609375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khlollda-1,8209.6220703125,1744.9119873046875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khnkaffa-1,8392.720703125,1682.76953125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khopbipp-1,8382.4306640625,1699.84716796875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khpbbldo-1,8408.00390625,1680.04638671875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
khpbekoc-1,8381.98046875,1686.2294921875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kidddhpl-1,7739.48193359375,1651.6865234375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kidhojnc-1,7731.2861328125,1705.17041015625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kidmgdbo-1,7897.447265625,1665.1971435546875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kidmpmdk-1,7881.453125,1676.3831787109375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kidnfgil-1,7902.53466796875,1675.390625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kieckokh-1,8008.12451171875,1702.1651611328125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kifdacdf-1,7991.89501953125,1499.5892333984375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kifdamch-1,7985.1767578125,1495.1473388671875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kifhldbk-1,7975.28515625,1528.7939453125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kifmohog-1,7810.23583984375,1523.3555908203125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kigffcpi-1,7875.9833984375,1603.4114990234375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kigihbjl-1,7728.458984375,1619.9263916015625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kigjmjcc-1,7737.51025390625,1564.671630859375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kigndcml-1,7740.60986328125,1580.8175048828125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kigomfmm-1,7730.00341796875,1575.510009765625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kihkfegg-1,7678.41845703125,1473.31689453125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kihkmcfk-1,7697.29638671875,1460.701904296875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kilbbldc-1,8417.5966796875,1170.0423583984375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kimeedhg-1,8433.314453125,1427.1214599609375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kimejchi-1,8421.73828125,1425.50732421875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kimhablm-1,8136.2138671875,1135.70556640625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kimhdkfd-1,8121.8798828125,1138.6529541015625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kingddid-1,8038.92578125,1333.7723388671875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kingijfj-1,8035.6435546875,1340.000244140625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kingnpmh-1,8046.5166015625,1338.1585693359375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kinjljbo-1,8091.4169921875,1450.673583984375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kinmegkb-1,8100.7412109375,1436.1900634765625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kinmhmng-1,8118.3271484375,1414.170654296875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kipckhbk-1,8058.07666015625,1605.921875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjdmfkpi-1,7890.0341796875,2702.8564453125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjedidpn-1,7935.91162109375,2753.522705078125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjedpcpn-1,7960.31689453125,2775.214599609375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjeednpc-1,7970.9853515625,2777.19287109375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjfapbif-1,8024.23779296875,2812.9853515625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjhcjdlg-1,7857.8701171875,2656.669921875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjhfjhoo-1,7863.79150390625,2668.0625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjigobje-1,7855.2958984375,2757.978515625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjijpeco-1,7792.16748046875,2804.88037109375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjimkhcd-1,7762.11962890625,2764.6640625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjjcidcb-1,7624.154296875,2762.90283203125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjkfbddk-1,7630.0166015625,2564.488525390625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjkffmaj-1,7642.28173828125,2589.76953125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjkfnfli-1,7614.76806640625,2590.265625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjkheogb-1,7658.75732421875,2638.998046875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjkiebgd-1,7661.8505859375,2660.2998046875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjkjoibn-1,7668.19384765625,2704.297607421875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjkkkjng-1,7643.79150390625,2726.03759765625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjknmgpf-1,7649.89306640625,2718.66259765625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjknnkkd-1,7648.6123046875,2714.744384765625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjkpllbk-1,7650.5986328125,2663.456298828125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjlgpgbf-1,7669.50537109375,2689.410888671875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjlhddll-1,7659.26708984375,2684.953369140625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjmcakfg-1,7337.46630859375,2514.408447265625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjmlbmim-1,7432.78076171875,2568.5908203125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kjndnfni-1,7610.82861328125,2850.813232421875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkachhoe-1,7478.9267578125,2623.916748046875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkaeejek-1,7486.27734375,2592.5654296875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkaehngp-1,7488.755859375,2634.22705078125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkaimmfe-1,7612.36572265625,2564.662841796875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkalghmp-1,7600.7451171875,2630.522705078125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkanekml-1,7599.79296875,2508.302978515625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkanokfc-1,7519.14501953125,2556.97607421875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkanpdap-1,7512.1689453125,2550.222900390625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkaondll-1,7517.9404296875,2567.07275390625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkaopbij-1,7504.82080078125,2600.151123046875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkbacdip-1,7509.1953125,2634.777099609375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkbafbgg-1,7517.22900390625,2700.189208984375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkbejglk-1,7552.16748046875,2638.130859375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkbfddmg-1,7554.1953125,2575.182373046875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkbgoiag-1,7552.87548828125,2609.781982421875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkbldkhl-1,7538.7421875,2649.800048828125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkblgmhp-1,7533.70068359375,2586.20263671875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkblidcm-1,7543.85888671875,2594.243408203125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkblmpib-1,7534.705078125,2595.603759765625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkbmfjdd-1,7535.58642578125,2566.6728515625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkcnhhch-1,8067.85595703125,2202.7568359375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkcofije-1,8111.13330078125,2256.614501953125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkffpneo-1,8070.79541015625,2821.426025390625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkihblng-1,8069.53125,2337.119873046875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkihchic-1,8078.802734375,2335.607421875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkkakdpn-1,8137.7802734375,2256.516357421875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkkbohco-1,8121.33203125,2269.239501953125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkkfjmek-1,8126.87744140625,2303.099365234375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkllggdb-1,8578.7783203125,2875.75537109375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkpjnihf-1,8446.8447265625,2565.897705078125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkpkkeel-1,8455.6162109375,2604.3779296875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kkpobbfd-1,8495.857421875,2383.783203125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klajiddj-1,8440.9052734375,2541.5947265625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klalgcaa-1,8438.7490234375,2532.056884765625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klaoohoe-1,8455.7763671875,2508.861328125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klbelmoi-1,8486.341796875,2485.282470703125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klbemena-1,8495.955078125,2507.730224609375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klbobmde-1,8494.7294921875,2460.47021484375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klcgkbid-1,8483.0498046875,2477.34130859375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klgconjg-1,8397.9423828125,2451.943359375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klhannja-1,8351.171875,2422.06787109375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klhcjjfc-1,8359.125,2428.955078125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klhepale-1,8373.7197265625,2364.071533203125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klhfhmhm-1,8369.5009765625,2377.09228515625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klhggpof-1,8373.65234375,2385.392578125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klhifhlb-1,8263.19921875,2212.040771484375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klhkddmm-1,8263.2177734375,2201.9912109375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klhkfohi-1,8304.4052734375,2200.614501953125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klhlbnki-1,8321.2900390625,2213.638671875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kliggdie-1,8269.29296875,2301.84228515625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kligkhdc-1,8266.44140625,2295.42578125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klikakjk-1,8204.13671875,2263.41845703125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kliljngi-1,8297.5732421875,2221.8662109375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klimfedo-1,8324.5458984375,2229.62109375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klimhcdi-1,8321.7734375,2244.44482421875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klingche-1,8296.6025390625,2233.62548828125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kljdeaen-1,8252.466796875,2229.64453125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kljdmnlo-1,8199.484375,2200.25048828125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kljekkdg-1,8245.958984375,2211.27099609375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kljenibj-1,8249.41015625,2217.39404296875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kljfnngi-1,8241.2236328125,2214.131591796875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kljlkjjn-1,7690.51220703125,1881.3624267578125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kljlmklf-1,7643.72509765625,1884.167236328125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kljnfban-1,7642.78125,1851.714599609375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kljpbjji-1,7748.3037109375,1821.2574462890625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klkaggfa-1,7822.904296875,1782.100830078125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klkamabc-1,7800.6298828125,1792.7623291015625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klkblhdo-1,7811.60546875,1769.970947265625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klkflkdh-1,7666.8193359375,1793.8956298828125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klkhajep-1,7986.2841796875,1882.8526611328125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klklldim-1,7993.642578125,1894.4124755859375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klknmpgp-1,7823.50244140625,1811.1666259765625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klljchng-1,7791.17724609375,1843.4957275390625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klllkefd-1,7785.41259765625,1861.56787109375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kllmcehc-1,7771.4072265625,1825.67431640625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kllnmhpj-1,7828.7802734375,2001.4149169921875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klmdaihb-1,7919.26953125,1919.5965576171875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klmdcnbl-1,7930.28759765625,1938.095458984375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klmeiokk-1,7925.91796875,1948.7401123046875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klmenehe-1,7903.9140625,1945.9700927734375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klmjipkb-1,7885.53369140625,1924.611328125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klnhgpdb-1,7715.7978515625,1934.500732421875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klnjhhcp-1,7726.837890625,1965.83056640625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kloalnjd-1,7729.73291015625,2063.29931640625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kloladna-1,7382.93798828125,2479.975341796875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
klpmihkl-1,7466.86083984375,2289.234130859375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kmaahcjd-1,7582.6494140625,2200.35009765625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kmaamdhc-1,7583.22021484375,2195.746337890625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kmaamfmd-1,7524.48974609375,2188.974853515625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kmaffibc-1,7558.162109375,2310.361328125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kmbbpiip-1,7537.37451171875,2516.1494140625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kmcekhaj-1,7502.42431640625,2520.412109375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kmcjlnbb-1,7330.455078125,2315.164794921875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kmdagpdi-1,7389.681640625,2446.504150390625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kmdhabnk-1,7357.54052734375,2194.677490234375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kmdimbbe-1,7375.08984375,2234.55908203125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kmdkacfd-1,7351.82373046875,2239.612060546875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kmdnmhhp-1,8028.904296875,2152.720703125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kmdnmjjg-1,8030.6533203125,2180.619873046875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kmdoadpi-1,8020.5517578125,2152.02734375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kmdoggcg-1,8016.78271484375,2187.102294921875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kmdpddcf-1,8005.1884765625,2182.963134765625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
kmdpjjog-1,8001.99853515625,2163.28515625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
