cell_id,x,y,celltype,pathway,score
maiegope-1,8043.240234375,4342.869140625,Dendritic Cells,MacrophageProgram,0.33333333333333337
maielglp-1,8093.1484375,4341.0791015625,Macrophages,MacrophageProgram,1.0
maifbahb-1,8087.654296875,4353.00927734375,"CAFs, DCIS Associated",MacrophageProgram,0.5833333333333334
maifojih-1,7980.4921875,4426.30615234375,"CAFs, DCIS Associated",MacrophageProgram,0.5833333333333334
maiiafkk-1,8034.69970703125,4342.953125,Dendritic Cells,MacrophageProgram,0.16666666666666669
mailemha-1,8016.34326171875,4388.09912109375,"CAFs, DCIS Associated",MacrophageProgram,0.6666666666666667
majdbbmc-1,7932.921875,4388.0419921875,"CAFs, DCIS Associated",MacrophageProgram,0.25
majeacie-1,7980.677734375,4259.82177734375,Macrophages,MacrophageProgram,0.33333333333333337
majhffab-1,8012.8349609375,4205.0791015625,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
majhobjc-1,7935.4775390625,4122.48046875,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
majomhfn-1,8001.455078125,4146.373046875,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
majoohib-1,7998.9140625,4158.66162109375,11q13 Invasive Tumor Cells,MacrophageProgram,0.25
makkcjhb-1,8079.50439453125,4148.1845703125,Endothelial Cells,MacrophageProgram,0.16666666666666669
makmplgl-1,8115.892578125,4149.080078125,Basal-like Structured DCIS Cells,MacrophageProgram,0.16666666666666669
malhjmol-1,9480.314453125,5244.46240234375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
malhpkni-1,9478.76953125,5291.08447265625,Macrophages,MacrophageProgram,0.25
malihepk-1,9474.9501953125,5341.25439453125,Dendritic Cells,MacrophageProgram,0.16666666666666669
mamcjjpc-1,9451.958984375,5285.83642578125,"CAFs, DCIS Associated",MacrophageProgram,0.5
mamenhha-1,9458.5478515625,5263.4462890625,Dendritic Cells,MacrophageProgram,0.33333333333333337
mamfeidb-1,9084.8583984375,5305.419921875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mamfpngo-1,9123.734375,5322.89013671875,"CAFs, DCIS Associated",MacrophageProgram,0.8333333333333334
mamikeli-1,9040.74609375,5325.8193359375,Macrophages,MacrophageProgram,1.0
mamimmee-1,9050.3251953125,5320.49169921875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mamllbeo-1,9031.462890625,5435.373046875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mamolall-1,9036.2197265625,5375.91015625,Luminal-like Amorphous DCIS Cells,MacrophageProgram,0.25
mancpdjb-1,9082.025390625,5438.79345703125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
manpcllj-1,9405.8486328125,5316.150390625,Myoepithelial Cells,MacrophageProgram,0.16666666666666669
manpkcah-1,9403.8515625,5320.96875,Dendritic Cells,MacrophageProgram,1.0
maoiagic-1,9392.6923828125,5386.36669921875,Dendritic Cells,MacrophageProgram,0.8333333333333334
maoiinfa-1,9392.9970703125,5381.1787109375,Dendritic Cells,MacrophageProgram,0.8333333333333334
maojbdng-1,9296.6748046875,5351.3984375,"CAFs, DCIS Associated",MacrophageProgram,0.9166666666666667
maojjich-1,9277.814453125,5319.7763671875,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
maokafoj-1,9516.2509765625,5351.91455078125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
maoobkcc-1,9470.40625,5354.541015625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
maoocjdm-1,9469.2705078125,5368.61328125,"CAFs, DCIS Associated",MacrophageProgram,0.4166666666666667
mapfnplj-1,9432.482421875,5381.95556640625,Basal-like Structured DCIS Cells,MacrophageProgram,0.16666666666666669
mapgnbbd-1,9445.29296875,5389.18359375,Basal-like Structured DCIS Cells,MacrophageProgram,0.25
mapikkhe-1,9094.0205078125,5161.7900390625,Macrophages,MacrophageProgram,1.0
mapilhem-1,9112.740234375,5162.2548828125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mapilppg-1,9101.8291015625,5158.7568359375,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
mapjkbng-1,9110.1923828125,5114.66162109375,"CAFs, DCIS Associated",MacrophageProgram,0.5
maplehhk-1,9128.146484375,5129.63525390625,Macrophages,MacrophageProgram,1.0
mapnokfd-1,9068.400390625,5181.9130859375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mapodode-1,9180.0966796875,5292.26318359375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mbaabihb-1,9197.5849609375,5343.27978515625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mbafmded-1,9029.8154296875,5206.57080078125,"CAFs, DCIS Associated",MacrophageProgram,0.5
mbaicmem-1,9045.5380859375,5297.45068359375,"CAFs, DCIS Associated",MacrophageProgram,0.25
mbaielcb-1,9075.08203125,5247.689453125,Dendritic Cells,MacrophageProgram,0.16666666666666669
mbajphpb-1,9112.9912109375,5224.3671875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mbakbijl-1,9170.0458984375,5200.283203125,Macrophages,MacrophageProgram,1.0
mbbhdhih-1,9873.5966796875,5205.455078125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mbbibmgb-1,9841.3291015625,5222.1953125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mbbkfppc-1,9800.6767578125,5241.10986328125,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
mbbldbda-1,9772.697265625,5224.83544921875,"CAFs, DCIS Associated",MacrophageProgram,0.25
mbbobgig-1,9621.8310546875,5320.61669921875,Dendritic Cells,MacrophageProgram,0.16666666666666669
mbcaoana-1,9621.1845703125,5350.67529296875,Basal-like Structured DCIS Cells,MacrophageProgram,0.16666666666666669
mbcapgjd-1,9633.46484375,5345.365234375,Myoepithelial Cells,MacrophageProgram,0.25
mbcbgcce-1,9611.634765625,5311.25341796875,Macrophages,MacrophageProgram,1.0
mbcbkmpd-1,9575.9765625,5298.84130859375,"CAFs, DCIS Associated",MacrophageProgram,0.25
mbcmcpan-1,9677.1240234375,5314.82421875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mbcobamp-1,9716.2529296875,5290.57177734375,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
mbdgmbgb-1,9805.1689453125,5276.853515625,Endothelial Cells,MacrophageProgram,0.16666666666666669
mbdgolcc-1,9820.953125,5272.98388671875,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
mbdhaeha-1,9824.1279296875,5280.34765625,Pericytes,MacrophageProgram,0.16666666666666669
mbdiopcn-1,9877.5888671875,5266.58984375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mbdpdnac-1,9661.80078125,5424.76171875,Endothelial Cells,MacrophageProgram,0.25
mbebbgld-1,9716.552734375,5440.7978515625,Myeloid Cells,MacrophageProgram,0.16666666666666669
mbeckkba-1,9687.2587890625,5456.748046875,11q13 Invasive Tumor Cells (Mitotic),MacrophageProgram,0.5
mbeogjcf-1,9596.2724609375,5381.47314453125,Basal-like Structured DCIS Cells,MacrophageProgram,0.25
mbeoimmn-1,9591.8408203125,5375.7119140625,Myoepithelial Cells,MacrophageProgram,0.25
mbgfiehh-1,9125.17578125,5844.15087890625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mbghiaed-1,9118.0791015625,5623.98974609375,"CAFs, DCIS Associated",MacrophageProgram,0.25
mbgiomof-1,9122.8095703125,5651.0791015625,Macrophages,MacrophageProgram,0.33333333333333337
mbgjebpg-1,9191.990234375,5729.181640625,"CAFs, DCIS Associated",MacrophageProgram,0.25
mbgkhjdc-1,9189.1328125,5685.81005859375,Macrophages,MacrophageProgram,1.0
mbhdjefl-1,9275.11328125,5723.29931640625,"CAFs, DCIS Associated",MacrophageProgram,0.5833333333333334
mbhgbbff-1,9293.4697265625,5538.931640625,Dendritic Cells,MacrophageProgram,0.16666666666666669
mbhjjkek-1,9153.029296875,5537.84326171875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mbhjnnkc-1,9148.8701171875,5559.3466796875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mbhlbook-1,9160.2373046875,5451.0576171875,"CAFs, DCIS Associated",MacrophageProgram,0.4166666666666667
mbhogjgg-1,9289.6103515625,5476.6044921875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mbibpcpm-1,9319.1953125,5568.45068359375,"CAFs, DCIS Associated",MacrophageProgram,0.25
mbibpgbo-1,9305.7333984375,5596.802734375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mbigdlla-1,9402.19921875,5576.4375,Dendritic Cells,MacrophageProgram,0.25
mbinfpbh-1,9337.3564453125,5553.0390625,Dendritic Cells,MacrophageProgram,0.4166666666666667
mbiofnme-1,9326.71875,5534.65478515625,"CAFs, DCIS Associated",MacrophageProgram,0.25
mbjdilkj-1,9505.734375,5525.87451171875,Myeloid Cells,MacrophageProgram,0.25
mbjnogml-1,9406.330078125,5510.578125,Basal-like Structured DCIS Cells,MacrophageProgram,0.16666666666666669
mbjocnhf-1,9408.296875,5532.74755859375,Myoepithelial Cells,MacrophageProgram,0.33333333333333337
mbkbbhdf-1,9435.791015625,5517.67431640625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mbkibcde-1,9441.4814453125,5457.70068359375,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
mbkljdkm-1,9466.33203125,5430.86083984375,Basal-like Structured DCIS Cells,MacrophageProgram,0.16666666666666669
mbknafnn-1,9521.59375,5423.50439453125,Macrophages,MacrophageProgram,0.9166666666666667
mblaoeig-1,9511.458984375,5408.69482421875,Macrophages,MacrophageProgram,0.25
mbldllhe-1,9402.84765625,5461.73583984375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mblfjfop-1,9391.85546875,5415.59619140625,Myoepithelial Cells,MacrophageProgram,0.33333333333333337
mblipohh-1,9297.4052734375,5451.74609375,Macrophages,MacrophageProgram,1.0
mbmfdpoo-1,8498.732421875,4652.52099609375,"CAFs, DCIS Associated",MacrophageProgram,0.4166666666666667
mbmfnbef-1,8473.8935546875,4672.00341796875,"CAFs, DCIS Associated",MacrophageProgram,0.25
mbmgdpjk-1,8511.0869140625,4620.84765625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mbmggipd-1,8513.2119140625,4710.4521484375,"CAFs, DCIS Associated",MacrophageProgram,0.25
mbmgjkie-1,8505.033203125,4631.1103515625,Dendritic Cells,MacrophageProgram,0.25
mbmhcdgo-1,8549.2294921875,4628.3203125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mbmhejko-1,8557.248046875,4638.5927734375,Pericytes,MacrophageProgram,0.16666666666666669
mbmhnifp-1,8541.783203125,4607.89501953125,Dendritic Cells,MacrophageProgram,1.0
mbmimjem-1,8593.2822265625,4643.4111328125,"CAFs, Invasive Associated",MacrophageProgram,0.33333333333333337
mbmlepjl-1,8561.5341796875,4592.85302734375,"CAFs, Invasive Associated",MacrophageProgram,0.16666666666666669
mbmmajaa-1,8491.3203125,4515.64697265625,"CAFs, Invasive Associated",MacrophageProgram,0.25
mbngidhg-1,8521.0390625,4594.4169921875,Macrophages,MacrophageProgram,0.8333333333333334
mbnhhfjf-1,8478.341796875,4545.5673828125,Macrophages,MacrophageProgram,0.9166666666666667
mbnhjidh-1,8483.818359375,4605.3251953125,"CAFs, DCIS Associated",MacrophageProgram,0.8333333333333334
mbnhndpl-1,8485.82421875,4591.77880859375,Macrophages,MacrophageProgram,0.75
mbnjmine-1,8533.9921875,4551.6181640625,Dendritic Cells,MacrophageProgram,0.4166666666666667
mbnnjapb-1,8985.5,4719.15869140625,"CAFs, Invasive Associated",MacrophageProgram,0.16666666666666669
mbofnide-1,9064.8818359375,4753.0380859375,"CAFs, Invasive Associated",MacrophageProgram,0.16666666666666669
mbofocoh-1,9100.8330078125,4787.5947265625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mboheead-1,9096.548828125,4732.091796875,Macrophages,MacrophageProgram,0.9166666666666667
mbomenck-1,9102.453125,4726.8515625,"CAFs, DCIS Associated",MacrophageProgram,0.8333333333333334
mboonlko-1,9064.7265625,4694.548828125,Dendritic Cells,MacrophageProgram,0.4166666666666667
mbopajhd-1,9044.0595703125,4707.05810546875,"CAFs, Invasive Associated",MacrophageProgram,0.16666666666666669
mbpcakoc-1,8960.369140625,4744.34375,"CAFs, DCIS Associated",MacrophageProgram,0.5
mbpdekab-1,8996.126953125,4765.80029296875,"CAFs, DCIS Associated",MacrophageProgram,0.25
mbpdicod-1,9002.05078125,4764.4228515625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mbpeehne-1,9046.96484375,4778.05615234375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mbpejehm-1,9031.8369140625,4792.1884765625,Macrophages,MacrophageProgram,1.0
mbpjlfko-1,8892.2734375,4795.72216796875,Macrophages,MacrophageProgram,0.5833333333333334
mbpknbde-1,8939.7060546875,4762.74365234375,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
mbpmepii-1,8959.2939453125,4770.755859375,"CAFs, DCIS Associated",MacrophageProgram,1.0
mcadomlj-1,8616.380859375,4553.61279296875,T Lymphocytes,MacrophageProgram,0.16666666666666669
mcaffkmp-1,8816.2001953125,4527.359375,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
mcaiadja-1,8684.767578125,4577.52734375,Dendritic Cells,MacrophageProgram,1.0
mcbcgdgh-1,8669.2490234375,4576.49853515625,Dendritic Cells,MacrophageProgram,0.5
mcbpkbpo-1,8773.05859375,4423.68994140625,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
mccbbmke-1,8868.64453125,4430.2939453125,11q13 Invasive Tumor Cells,MacrophageProgram,0.4166666666666667
mccfemcm-1,8672.92578125,4458.51708984375,11q13 Invasive Tumor Cells (Mitotic),MacrophageProgram,0.16666666666666669
mccjahmm-1,8678.244140625,4515.4443359375,Dendritic Cells,MacrophageProgram,1.0
mccmnchb-1,8644.17578125,4438.22021484375,Dendritic Cells,MacrophageProgram,0.6666666666666667
mcddaajj-1,8572.6103515625,4677.8759765625,Macrophages,MacrophageProgram,0.8333333333333334
mcddbioa-1,8622.833984375,4613.9482421875,Dendritic Cells,MacrophageProgram,1.0
mcddgggk-1,8629.4150390625,4661.3876953125,Macrophages,MacrophageProgram,1.0
mcdfacgo-1,8620.7392578125,4678.0556640625,T Lymphocytes,MacrophageProgram,0.16666666666666669
mcdfipil-1,8649.8154296875,4702.76318359375,"CAFs, DCIS Associated",MacrophageProgram,0.6666666666666667
mcdfpcbp-1,8611.677734375,4707.73779296875,"CAFs, DCIS Associated",MacrophageProgram,0.25
mcdibdlc-1,8576.544921875,5856.08837890625,Macrophages,MacrophageProgram,1.0
mcdjbpkl-1,8517.310546875,5922.02197265625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mcdkjhbk-1,8534.8720703125,5867.37939453125,"CAFs, DCIS Associated",MacrophageProgram,0.25
mcdliaae-1,8574.38671875,5940.14794921875,"CAFs, DCIS Associated",MacrophageProgram,0.25
mcecgloa-1,8791.193359375,5707.0322265625,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
mcehdice-1,8921.3916015625,5593.201171875,Dendritic Cells,MacrophageProgram,0.16666666666666669
mceijeaa-1,8921.0361328125,5720.59033203125,"CAFs, DCIS Associated",MacrophageProgram,0.25
mcejgfca-1,8885.666015625,5701.83154296875,"CAFs, DCIS Associated",MacrophageProgram,0.4166666666666667
mcekdgla-1,8866.1064453125,5923.1728515625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mceldbbf-1,8938.0146484375,5891.86181640625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mcemibhc-1,8845.5908203125,5748.3544921875,Endothelial Cells,MacrophageProgram,0.16666666666666669
mcenjdpe-1,8887.716796875,5760.0830078125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mceonoco-1,8787.6943359375,5818.6142578125,"CAFs, DCIS Associated",MacrophageProgram,0.25
mceopijj-1,8795.5048828125,5759.97607421875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mcfbbpnm-1,8783.8916015625,5565.63720703125,"CAFs, DCIS Associated",MacrophageProgram,0.4166666666666667
mcfbibbk-1,8591.146484375,5560.5537109375,"CAFs, DCIS Associated",MacrophageProgram,0.25
mcfbnnal-1,8565.2373046875,5763.5361328125,"CAFs, DCIS Associated",MacrophageProgram,0.25
mcfcofck-1,8492.0341796875,5750.09375,"CAFs, DCIS Associated",MacrophageProgram,0.25
mcfhdbcn-1,8509.583984375,5585.1572265625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mcflgmpf-1,9072.58984375,5546.3974609375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mcgdjddk-1,9094.8203125,5569.2939453125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mchbliee-1,8946.9892578125,5493.53662109375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mchgeehn-1,8982.1064453125,5566.763671875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mchjboak-1,8947.1015625,5587.56494140625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mchlnjmd-1,8906.91015625,5522.4453125,Basal-like Structured DCIS Cells,MacrophageProgram,0.25
mchobpaj-1,8964.67578125,5490.14990234375,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
mciaicgj-1,9092.0966796875,4858.24462890625,Pericytes,MacrophageProgram,0.16666666666666669
mciakoom-1,9105.029296875,5028.34716796875,Macrophages,MacrophageProgram,0.9166666666666667
mcicdjkb-1,9121.474609375,5023.99267578125,Macrophages,MacrophageProgram,1.0
mcicefdp-1,9132.078125,5020.2216796875,Pericytes,MacrophageProgram,0.25
mcidefcn-1,9136.12890625,4970.4375,"CAFs, DCIS Associated",MacrophageProgram,0.4166666666666667
mciejmkf-1,8989.6201171875,4823.482421875,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
mciekfha-1,8922.494140625,4830.64306640625,"CAFs, DCIS Associated",MacrophageProgram,0.25
mcielfld-1,8951.287109375,4830.21044921875,Macrophages,MacrophageProgram,1.0
mciljagk-1,9065.8076171875,5538.77783203125,Dendritic Cells,MacrophageProgram,0.16666666666666669
mciokbpk-1,9007.416015625,5758.74755859375,"CAFs, DCIS Associated",MacrophageProgram,0.5
mciolgcb-1,9027.19140625,5770.6689453125,"CAFs, DCIS Associated",MacrophageProgram,0.25
mciomhgk-1,8998.505859375,5762.6591796875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mcipbhpb-1,9088.3525390625,5694.6318359375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mcjeiaoe-1,8986.2490234375,5888.89111328125,Macrophages,MacrophageProgram,0.75
mcjhfflo-1,9022.6689453125,5803.9189453125,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
mcjophfa-1,8928.224609375,5391.078125,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
mckahhjl-1,8920.521484375,5339.7236328125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mckiiioj-1,8964.2294921875,5416.81201171875,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
mckolmge-1,8966.2587890625,5395.90869140625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mckpejab-1,8954.3447265625,5399.0146484375,Macrophages,MacrophageProgram,1.0
mclafnda-1,9000.2724609375,5370.029296875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mcljbpan-1,8629.828125,4723.48681640625,Endothelial Cells,MacrophageProgram,0.16666666666666669
mcljdcji-1,8576.1845703125,4736.43505859375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mclkkckl-1,8506.2783203125,4844.35400390625,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
mclnbbbo-1,8490.8017578125,4815.44189453125,Dendritic Cells,MacrophageProgram,0.75
mclngnlj-1,8613.7216796875,4815.4619140625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
mclnnppn-1,8669.94140625,4901.60205078125,Macrophages,MacrophageProgram,0.33333333333333337
mcloinih-1,8661.849609375,4937.8818359375,"CAFs, DCIS Associated",MacrophageProgram,0.25
mclpjejn-1,8654.576171875,5141.03515625,Macrophages,MacrophageProgram,0.9166666666666667
mcmbejgo-1,8647.0810546875,5038.94482421875,"CAFs, DCIS Associated",MacrophageProgram,0.5833333333333334
mcmdlebd-1,8486.2158203125,5001.18408203125,Macrophages,MacrophageProgram,1.0
mcmedlpm-1,8482.2724609375,4882.00927734375,T Lymphocytes,MacrophageProgram,0.16666666666666669
mcmegccj-1,8476.39453125,4880.87451171875,Macrophages,MacrophageProgram,1.0
mcmelohh-1,8546.1669921875,5138.74755859375,"CAFs, DCIS Associated",MacrophageProgram,0.25
mcmgaopg-1,8576.5537109375,5041.82275390625,"CAFs, DCIS Associated",MacrophageProgram,0.25
mcmjoeea-1,8546.5888671875,4952.2666015625,Macrophages,MacrophageProgram,1.0
