region_x_bin,region_y_bin,immune_resistance__axis__checkpoint,immune_resistance__axis__myeloid,immune_resistance__axis__vascular,immune_resistance__axis__emt,immune_resistance__model__rna_only,immune_resistance__model__protein_only,immune_resistance__model__joint_activity,immune_resistance__model__discordance_burden,immune_resistance__model__checkpoint_only,immune_resistance__model__myeloid_only,immune_resistance__model__vascular_only,immune_resistance__model__emt_only,immune_resistance__model__joint_minus_checkpoint,immune_resistance__model__joint_minus_myeloid,immune_resistance__model__joint_minus_vascular,immune_resistance__model__joint_minus_emt,immune_resistance__model__myeloid_vascular_branch,immune_resistance__model__epithelial_emt_front_branch,immune_resistance__branch_target__myeloid_vascular,immune_resistance__branch_target__epithelial_emt_front,immune_resistance__held_out__myeloid_vascular,immune_resistance__held_out__epithelial_emt_front,n_cells,region_x_min,region_x_max,region_y_min,region_y_max,region_x_center,region_y_center
9,1,-0.10522982,-0.6102885,0.19370247,-0.54607964,-0.3604277,-0.17352004,-0.26697388,0.67981225,-0.10522982,-0.6102885,0.19370247,-0.54607964,-0.32088855,-0.15253565,-0.42053264,-0.17393863,-0.17393863,-0.42053264,0.21908624,0.031142194,0.23076923,0.1958042,715,4303.296199798584,4781.274630228679,245.03384540478388,486.77797933419544,4542.285415013632,365.90591236948967
9,2,-0.13612415,-0.79780954,0.3885741,-0.4412892,-0.32740986,-0.16591454,-0.24666218,0.6942049,-0.13612415,-0.79780954,0.3885741,-0.4412892,-0.2835082,-0.06294641,-0.4584076,-0.18178654,-0.18178654,-0.4584076,0.23236579,0.026194692,0.25663716,0.16637169,565,4303.296199798584,4781.274630228679,486.77797933419544,728.522113263607,4542.285415013632,607.6500462989012
9,3,-0.11004466,-0.35906166,0.03718216,-0.62809265,-0.2738694,-0.25613898,-0.26500422,0.70014304,-0.11004466,-0.35906166,0.03718216,-0.62809265,-0.3166574,-0.2336517,-0.36573297,-0.14397472,-0.14397472,-0.36573297,0.22479361,0.030714603,0.3195739,0.16644473,751,4303.296199798584,4781.274630228679,728.522113263607,970.2662471930186,4542.285415013632,849.3941802283127
9,4,-0.011837617,0.026767183,0.013221019,-0.54283,-0.167568,-0.089771725,-0.12866986,0.6907828,-0.011837617,0.026767183,0.013221019,-0.54283,-0.16761394,-0.18048221,-0.17596681,0.009383528,0.009383528,-0.17596681,0.27508545,0.022242935,0.5051258,0.14259087,1073,4303.296199798584,4781.274630228679,970.2662471930186,1212.01038112243,4542.285415013632,1091.1383141577244
9,5,0.060205534,0.09298608,-0.099834986,-0.4892099,-0.2392535,0.02132689,-0.10896332,0.7100674,0.060205534,0.09298608,-0.099834986,-0.4892099,-0.16535293,-0.17627978,-0.11200609,0.017785542,0.017785542,-0.11200609,0.23257478,0.020192308,0.32932693,0.125,1248,4303.296199798584,4781.274630228679,1212.01038112243,1453.7545150518417,4542.285415013632,1332.8824480871358
9,6,0.09715763,0.111030966,-0.07866946,-0.49107614,-0.1790326,-0.0017459107,-0.09038926,0.7227826,0.09715763,0.111030966,-0.07866946,-0.49107614,-0.15290488,-0.15752932,-0.09429586,0.043173045,0.043173045,-0.09429586,0.24443635,0.024684161,0.39067057,0.15087463,1372,4303.296199798584,4781.274630228679,1453.7545150518417,1695.4986489812532,4542.285415013632,1574.6265820165474
9,7,0.09778577,0.27200213,0.050914343,-0.3361773,-0.09229302,0.13455547,0.021131234,0.69502383,0.09778577,0.27200213,0.050914343,-0.3361773,-0.004420275,-0.062492393,0.011203533,0.14023407,0.14023407,0.011203533,0.25761357,0.030998206,0.4426482,0.19014627,1299,4303.296199798584,4781.274630228679,1695.4986489812532,1937.2427829106648,4542.285415013632,1816.370715945959
9,8,0.14986782,0.029720431,0.27945203,-0.0676812,-0.10861228,0.3042918,0.097839765,0.761138,0.14986782,0.029720431,0.27945203,-0.0676812,0.080497086,0.12054621,0.03730235,0.15301342,0.15301342,0.03730235,0.19316335,0.08010625,0.13147411,0.37928286,1255,4303.296199798584,4781.274630228679,1937.2427829106648,2178.9869168400764,4542.285415013632,2058.1148498753705
9,9,0.11893196,0.069955945,0.24926327,-0.08294381,-0.085628085,0.26323175,0.08880184,0.719927,0.11893196,0.069955945,0.24926327,-0.08294381,0.07875847,0.0950838,0.035314698,0.1460504,0.1460504,0.035314698,0.19397889,0.09472097,0.13574661,0.45791855,1105,4303.296199798584,4781.274630228679,2178.9869168400764,2420.731050769488,4542.285415013632,2299.858983804782
9,10,0.09412943,-0.077343576,0.42338023,0.043053005,-0.08613289,0.32774243,0.12080477,0.7459505,0.09412943,-0.077343576,0.42338023,0.043053005,0.12969656,0.18685423,0.019946283,0.14672203,0.14672203,0.019946283,0.18387415,0.11406097,0.108161256,0.5162242,1017,4303.296199798584,4781.274630228679,2420.731050769488,2662.4751846988993,4542.285415013632,2541.603117734194
9,11,0.07988777,-0.012515884,0.5569648,0.17232053,-0.03078015,0.42910877,0.19916432,0.7597193,0.07988777,-0.012515884,0.5569648,0.17232053,0.23892316,0.26972437,0.07989748,0.20811224,0.20811224,0.07989748,0.17263319,0.14079148,0.067351595,0.6164383,876,4303.296199798584,4781.274630228679,2662.4751846988993,2904.219318628311,4542.285415013632,2783.347251663605
9,12,-0.017579006,-0.1833935,0.60510755,0.18645614,-0.04108706,0.33638266,0.1476478,0.74926066,-0.017579006,-0.1833935,0.60510755,0.18645614,0.2027234,0.2579949,-0.0048387866,0.13471168,0.13471168,-0.0048387866,0.17602274,0.14943182,0.06534091,0.65482956,704,4303.296199798584,4781.274630228679,2904.219318628311,3145.9634525577226,4542.285415013632,3025.0913855930166
9,13,-0.031492174,-0.29552695,0.77528685,0.28273997,-0.040180817,0.40568468,0.18275194,0.73798025,-0.031492174,-0.29552695,0.77528685,0.28273997,0.25416666,0.34217823,-0.014759716,0.1494226,0.1494226,-0.014759716,0.17483652,0.13665202,0.020497805,0.5783309,683,4303.296199798584,4781.274630228679,3145.9634525577226,3387.707586487134,4542.285415013632,3266.8355195224285
9,14,-0.013937203,-0.3439749,0.7532507,0.305933,-0.090353094,0.4409889,0.1753179,0.8049368,-0.013937203,-0.3439749,0.7532507,0.305933,0.23840293,0.3484155,-0.017326368,0.13177952,0.13177952,-0.017326368,0.15947859,0.12495345,0.030726258,0.50418997,716,4303.296199798584,4781.274630228679,3387.707586487134,3629.451720416546,4542.285415013632,3508.57965345184
9,15,-0.038875144,-0.366968,0.83599716,0.30093345,-0.049811587,0.4153553,0.18277186,0.76186377,-0.038875144,-0.366968,0.83599716,0.30093345,0.25665417,0.36601847,-0.034969904,0.14338465,0.14338465,-0.034969904,0.1748502,0.09700376,0.029494382,0.5042135,712,4303.296199798584,4781.274630228679,3629.451720416546,3871.1958543459573,4542.285415013632,3750.3237873812513
9,16,0.010498238,-0.36572492,0.86103094,0.33312973,-0.06645986,0.48592684,0.2097335,0.8224968,0.010498238,-0.36572492,0.86103094,0.33312973,0.27614522,0.40155295,-0.0073656533,0.16860141,0.16860141,-0.0073656533,0.16213931,0.1106136,0.008706467,0.5062189,804,4303.296199798584,4781.274630228679,3871.1958543459573,4112.939988275369,4542.285415013632,3992.067921310663
9,17,0.012186208,-0.34004408,0.9208589,0.38545677,-0.05031922,0.53954816,0.24461445,0.8393909,0.012186208,-0.34004408,0.9208589,0.38545677,0.32209054,0.43950063,0.019199632,0.19766703,0.19766703,0.019199632,0.16517617,0.08346884,0.0067750677,0.41734418,738,4303.296199798584,4781.274630228679,4112.939988275369,4354.684122204781,4542.285415013632,4233.812055240074
9,18,0.051728174,-0.22986092,0.859647,0.2681283,-0.051920705,0.5267419,0.23741063,0.82576346,0.051728174,-0.22986092,0.859647,0.2681283,0.29930478,0.39316782,0.029998515,0.2271714,0.2271714,0.029998515,0.1815093,0.04110732,0.04209329,0.2320819,879,4303.296199798584,4781.274630228679,4354.684122204781,4596.4282561341915,4542.285415013632,4475.556189169486
9,19,0.09316709,0.012034373,0.77332264,0.16500081,-0.06684034,0.58860284,0.26088122,0.90481645,0.09316709,0.012034373,0.77332264,0.16500081,0.31678593,0.34383017,0.090067424,0.29284135,0.29284135,0.090067424,0.19250704,0.033302035,0.065727696,0.19530517,1065,4303.296199798584,4781.274630228679,4596.4282561341915,4838.172390063603,4542.285415013632,4717.300323098898
9,20,0.23514362,0.4104048,0.60151464,-0.011228965,-0.11290086,0.73081785,0.30895853,1.0187194,0.23514362,0.4104048,0.60151464,-0.011228965,0.33356348,0.2751431,0.21143982,0.41568768,0.41568768,0.21143982,0.20739578,0.019297099,0.11132941,0.13883431,1527,4303.296199798584,4781.274630228679,4838.172390063603,5079.916523993015,4542.285415013632,4959.044457028309
9,21,0.17590651,0.3341586,0.62560534,-0.07274061,-0.145964,0.6774289,0.26573247,1.0135074,0.17590651,0.3341586,0.62560534,-0.07274061,0.29567444,0.24292374,0.14577484,0.3785568,0.3785568,0.14577484,0.21654534,0.012265609,0.1336863,0.09199206,1511,4303.296199798584,4781.274630228679,5079.916523993015,5321.660657922426,4542.285415013632,5200.788590957721
9,22,0.1813129,0.48749208,0.70695364,-0.11012367,-0.0503989,0.6832164,0.31640872,0.95314777,0.1813129,0.48749208,0.70695364,-0.11012367,0.3614407,0.25938097,0.18622711,0.4585862,0.4585862,0.18622711,0.2452814,0.010966812,0.21212122,0.08225108,462,4303.296199798584,4781.274630228679,5321.660657922426,5563.404791851838,4542.285415013632,5442.532724887133
10,0,0.22118051,-0.023488121,-0.049057078,-0.058886208,-0.073813625,0.11868818,0.022437273,0.7151055,0.22118051,-0.023488121,-0.049057078,-0.058886208,-0.04381047,0.03774574,0.046268728,0.049545098,0.049545098,0.046268728,0.148886,0.06597041,0.13315926,0.34986946,766,4781.274630228679,5259.253060658773,3.2897114753723145,245.03384540478388,5020.263845443726,124.1617784400781
10,1,0.33893362,0.70460224,-0.2836902,0.058946434,0.10813199,0.30126408,0.20469803,0.6704341,0.33893362,0.70460224,-0.2836902,0.058946434,0.15995283,0.03806328,0.3674941,0.25328192,0.25328192,0.3674941,0.240616,0.029473685,0.41403508,0.17777778,855,4781.274630228679,5259.253060658773,245.03384540478388,486.77797933419544,5020.263845443726,365.90591236948967
10,2,0.11129879,-0.018881958,0.107926816,-0.23756978,-0.07563909,0.05702603,-0.00930653,0.692961,0.11129879,-0.018881958,0.107926816,-0.23756978,-0.049508307,-0.006114722,-0.048384313,0.066781215,0.066781215,-0.048384313,0.2565015,0.01981982,0.45945945,0.13288288,444,4781.274630228679,5259.253060658773,486.77797933419544,728.522113263607,5020.263845443726,607.6500462989012
10,3,-0.02551331,-0.5224891,-0.11104107,-0.38179109,-0.35110816,-0.16930911,-0.26020864,0.6891408,-0.02551331,-0.5224891,-0.11104107,-0.38179109,-0.33844042,-0.17278183,-0.3099312,-0.21968116,-0.21968116,-0.3099312,0.1588019,0.06915777,0.12900355,0.42259786,1124,4781.274630228679,5259.253060658773,728.522113263607,970.2662471930186,5020.263845443726,849.3941802283127
10,4,-0.1275806,-0.64533985,0.054670196,-0.47866836,-0.3940516,-0.2044077,-0.29922965,0.6587367,-0.1275806,-0.64533985,0.054670196,-0.47866836,-0.356446,-0.1838596,-0.41719624,-0.23941673,-0.23941673,-0.41719624,0.20898148,0.03181818,0.20833333,0.21085858,792,4781.274630228679,5259.253060658773,970.2662471930186,1212.01038112243,5020.263845443726,1091.1383141577244
10,5,-0.062919624,-0.5686545,-0.0635121,-0.41175213,-0.40504882,-0.14837031,-0.27670956,0.6778382,-0.062919624,-0.5686545,-0.0635121,-0.41175213,-0.3479729,-0.1793946,-0.3477754,-0.23169538,-0.23169538,-0.3477754,0.18429211,0.040536515,0.14530551,0.24739195,1342,4781.274630228679,5259.253060658773,1212.01038112243,1453.7545150518417,5020.263845443726,1332.8824480871358
10,6,-0.08527524,-0.6126155,-0.08634634,-0.5012901,-0.43877012,-0.20399344,-0.3213818,0.6819741,-0.08527524,-0.6126155,-0.08634634,-0.5012901,-0.400084,-0.22430389,-0.39972696,-0.26141235,-0.26141235,-0.39972696,0.18043147,0.031886347,0.14680347,0.19889502,1267,4781.274630228679,5259.253060658773,1453.7545150518417,1695.4986489812532,5020.263845443726,1574.6265820165474
10,7,-0.046217997,-0.35086685,0.12962382,-0.45158803,-0.26677364,-0.09275088,-0.17976226,0.6755526,-0.046217997,-0.35086685,0.12962382,-0.45158803,-0.224277,-0.122727394,-0.28289095,-0.08915366,-0.08915366,-0.28289095,0.24643199,0.034072146,0.36505866,0.22816166,767,4781.274630228679,5259.253060658773,1695.4986489812532,1937.2427829106648,5020.263845443726,1816.370715945959
10,8,-0.11712687,-0.47052345,0.03559939,-0.5682365,-0.40357888,-0.15656483,-0.28007185,0.7156844,-0.11712687,-0.47052345,0.03559939,-0.5682365,-0.33438686,-0.21658799,-0.3852956,-0.18401697,-0.18401697,-0.3852956,0.21461838,0.039672274,0.23544632,0.24708927,773,4781.274630228679,5259.253060658773,1937.2427829106648,2178.9869168400764,5020.263845443726,2058.1148498753705
10,9,-0.1045817,-0.526742,-0.05829397,-0.70729685,-0.47967464,-0.21878257,-0.34922862,0.7545511,-0.1045817,-0.526742,-0.05829397,-0.70729685,-0.43077758,-0.2900575,-0.4462068,-0.22987254,-0.22987254,-0.4462068,0.20244642,0.024884405,0.1891551,0.17528373,793,4781.274630228679,5259.253060658773,2178.9869168400764,2420.731050769488,5020.263845443726,2299.858983804782
10,10,-0.06396744,-0.31347045,-0.0052619637,-0.50116026,-0.37946752,-0.062462553,-0.22096503,0.72998214,-0.06396744,-0.31347045,-0.0052619637,-0.50116026,-0.27329755,-0.1901299,-0.29286605,-0.12756662,-0.12756662,-0.29286605,0.2085886,0.03269937,0.23023023,0.22722723,999,4781.274630228679,5259.253060658773,2420.731050769488,2662.4751846988993,5020.263845443726,2541.603117734194
10,11,-0.03597,-0.14524177,0.1291129,-0.4021418,-0.31038973,0.08326939,-0.11356016,0.77467835,-0.03597,-0.14524177,0.1291129,-0.4021418,-0.13942355,-0.102999635,-0.19445118,-0.017366286,-0.017366286,-0.19445118,0.21946852,0.024540683,0.23425196,0.1742126,1016,4781.274630228679,5259.253060658773,2662.4751846988993,2904.219318628311,5020.263845443726,2783.347251663605
10,12,-0.062836185,-0.37014312,0.26850948,-0.34433502,-0.29991737,0.04551496,-0.12720121,0.75467473,-0.062836185,-0.37014312,0.26850948,-0.34433502,-0.14865622,-0.046220582,-0.25910476,-0.054823283,-0.054823283,-0.25910476,0.21613139,0.011192215,0.17153284,0.07572993,1096,4781.274630228679,5259.253060658773,2904.219318628311,3145.9634525577226,5020.263845443726,3025.0913855930166
10,13,-0.056480583,-0.21508071,0.3518964,-0.22442402,-0.24776846,0.17572403,-0.036022224,0.77197856,-0.056480583,-0.21508071,0.3518964,-0.22442402,-0.02920277,0.023663938,-0.16532843,0.026778376,0.026778376,-0.16532843,0.20327948,0.020706166,0.120287254,0.13824058,1114,4781.274630228679,5259.253060658773,3145.9634525577226,3387.707586487134,5020.263845443726,3266.8355195224285
10,14,0.005548451,-0.27759755,0.50048625,-0.116393484,-0.2699185,0.32594037,0.028010922,0.8530834,0.005548451,-0.27759755,0.50048625,-0.116393484,0.03549841,0.12988041,-0.12948085,0.07614572,0.07614572,-0.12948085,0.19328822,0.025402967,0.08317215,0.16537717,1034,4781.274630228679,5259.253060658773,3387.707586487134,3629.451720416546,5020.263845443726,3508.57965345184
10,15,0.005301116,-0.23149356,0.3754224,-0.18159895,-0.30790377,0.2917193,-0.008092245,0.8800103,0.005301116,-0.23149356,0.3754224,-0.18159895,-0.012556699,0.06637485,-0.13593046,0.049743317,0.049743317,-0.13593046,0.17818023,0.026130069,0.045494314,0.17410323,1143,4781.274630228679,5259.253060658773,3629.451720416546,3871.1958543459573,5020.263845443726,3750.3237873812513
10,16,-0.018499905,-0.21676786,0.5266536,-0.066008836,-0.24131514,0.35400364,0.05634425,0.86293006,-0.018499905,-0.21676786,0.5266536,-0.066008836,0.0812923,0.14738162,-0.10042554,0.09712861,0.09712861,-0.10042554,0.19354962,0.039253853,0.07137064,0.23195459,1233,4781.274630228679,5259.253060658773,3871.1958543459573,4112.939988275369,5020.263845443726,3992.067921310663
10,17,-0.025072364,-0.15755925,0.54606247,0.020270668,-0.1995509,0.39140165,0.095925376,0.83591944,-0.025072364,-0.15755925,0.54606247,0.020270668,0.13625796,0.18042025,-0.054120317,0.12114362,0.12114362,-0.054120317,0.20677498,0.044949908,0.122664504,0.2761982,1231,4781.274630228679,5259.253060658773,4112.939988275369,4354.684122204781,5020.263845443726,4233.812055240074
10,18,-0.029110758,-0.16345918,0.41202062,-0.11717677,-0.27213687,0.32327384,0.025568483,0.86086154,-0.029110758,-0.16345918,0.41202062,-0.11717677,0.0437949,0.08857771,-0.10324891,0.07315023,0.07315023,-0.10324891,0.20199472,0.03026455,0.08492064,0.21190476,1260,4781.274630228679,5259.253060658773,4354.684122204781,4596.4282561341915,5020.263845443726,4475.556189169486
10,19,-0.02039545,-0.13501914,0.39091697,-0.12784599,-0.3035764,0.35740465,0.026914103,0.8919261,-0.02039545,-0.13501914,0.39091697,-0.12784599,0.042683955,0.08089185,-0.09442018,0.0785008,0.0785008,-0.09442018,0.2012755,0.031389285,0.09388336,0.21906117,1406,4781.274630228679,5259.253060658773,4596.4282561341915,4838.172390063603,5020.263845443726,4717.300323098898
10,20,-0.033504218,-0.28380877,0.4680248,-0.029405452,-0.31286758,0.37352073,0.030326596,0.9052915,-0.033504218,-0.28380877,0.4680248,-0.029405452,0.051603533,0.13503838,-0.1155728,0.050237276,0.050237276,-0.1155728,0.19874637,0.035665695,0.06559767,0.24854228,1372,4781.274630228679,5259.253060658773,4838.172390063603,5079.916523993015,5020.263845443726,4959.044457028309
10,21,0.012344812,-0.10165689,0.4088187,-0.19037259,-0.2686606,0.3332276,0.032283504,0.8906072,0.012344812,-0.10165689,0.4088187,-0.19037259,0.038929734,0.0769303,-0.09322822,0.1065022,0.1065022,-0.09322822,0.22243442,0.013508261,0.16180758,0.093294464,1372,4781.274630228679,5259.253060658773,5079.916523993015,5321.660657922426,5020.263845443726,5200.788590957721
10,22,0.12372526,0.07369294,0.46438596,-0.19804649,-0.20668185,0.43856066,0.115939416,0.93396246,0.12372526,0.07369294,0.46438596,-0.19804649,0.11334414,0.13002159,-0.00020942997,0.2206014,0.2206014,-0.00020942997,0.23284592,0.010377359,0.20990565,0.070754714,424,4781.274630228679,5259.253060658773,5321.660657922426,5563.404791851838,5020.263845443726,5442.532724887133
11,0,0.1061475,0.20856656,-0.43272093,0.16785719,-0.034447577,0.05937273,0.012462574,0.71167374,0.1061475,0.20856656,-0.43272093,0.16785719,-0.01876573,-0.052905418,0.16085708,-0.03933563,-0.03933563,0.16085708,0.17352657,0.09202899,0.26992753,0.4365942,552,5259.253060658773,5737.231491088867,3.2897114753723145,245.03384540478388,5498.24227587382,124.1617784400781
11,1,0.34691292,0.6186207,-0.43109012,-0.046597388,0.021919893,0.22200318,0.121961534,0.6950746,0.34691292,0.6186207,-0.43109012,-0.046597388,0.046977736,-0.043591525,0.30631208,0.17814785,0.17814785,0.30631208,0.24764012,0.011651918,0.3938053,0.086283185,904,5259.253060658773,5737.231491088867,245.03384540478388,486.77797933419544,5498.24227587382,365.90591236948967
11,2,0.31365836,0.8333366,-0.31374243,-0.050182175,0.13366038,0.25787485,0.19576761,0.64935315,0.31365836,0.8333366,-0.31374243,-0.050182175,0.1564707,-0.01675541,0.36560425,0.27775085,0.27775085,0.36560425,0.31242177,0.020857474,0.59327924,0.1216686,863,5259.253060658773,5737.231491088867,486.77797933419544,728.522113263607,5498.24227587382,607.6500462989012
11,3,-0.0048559923,-0.2519061,-0.07526539,-0.27166346,-0.23781994,-0.064025536,-0.15092273,0.69390374,-0.0048559923,-0.2519061,-0.07526539,-0.27166346,-0.19961166,-0.11726162,-0.17614186,-0.11067583,-0.11067583,-0.17614186,0.19754653,0.06676722,0.20060332,0.37104073,663,5259.253060658773,5737.231491088867,728.522113263607,970.2662471930186,5498.24227587382,849.3941802283127
11,4,-0.10655497,-0.42482552,0.1792124,-0.38085786,-0.28382972,-0.08268324,-0.18325648,0.6631968,-0.10655497,-0.42482552,0.1792124,-0.38085786,-0.20882364,-0.10273347,-0.30407944,-0.11738936,-0.11738936,-0.30407944,0.22127035,0.032573294,0.3257329,0.22801302,614,5259.253060658773,5737.231491088867,970.2662471930186,1212.01038112243,5498.24227587382,1091.1383141577244
11,5,-0.11142226,-0.5621225,0.2707541,-0.49579555,-0.3463015,-0.102991626,-0.22464655,0.6712726,-0.11142226,-0.5621225,0.2707541,-0.49579555,-0.262388,-0.11215458,-0.3897801,-0.13426356,-0.13426356,-0.3897801,0.22965348,0.025907593,0.3910891,0.18688118,808,5259.253060658773,5737.231491088867,1212.01038112243,1453.7545150518417,5498.24227587382,1332.8824480871358
11,6,0.04559561,-0.15791047,-0.008584691,-0.38488406,-0.18242627,-0.07046554,-0.1264459,0.68648076,0.04559561,-0.15791047,-0.008584691,-0.38488406,-0.18379308,-0.11595772,-0.16573298,-0.040299848,-0.040299848,-0.16573298,0.25701645,0.03640961,0.40581542,0.21618205,791,5259.253060658773,5737.231491088867,1453.7545150518417,1695.4986489812532,5498.24227587382,1574.6265820165474
11,7,0.09215491,0.0068343584,0.020098308,-0.40204808,-0.148955,0.0074747615,-0.070740126,0.6618487,0.09215491,0.0068343584,0.020098308,-0.40204808,-0.12503847,-0.09659829,-0.101019606,0.039695855,0.039695855,-0.101019606,0.23848806,0.01880141,0.3748531,0.12690952,851,5259.253060658773,5737.231491088867,1695.4986489812532,1937.2427829106648,5498.24227587382,1816.370715945959
11,8,-0.120872475,-0.46267205,-0.037935726,-0.38129565,-0.34523103,-0.1561569,-0.25069398,0.6006628,-0.120872475,-0.46267205,-0.037935726,-0.38129565,-0.2939678,-0.18003462,-0.3216134,-0.20716009,-0.20716009,-0.3216134,0.12759613,0.024205953,0.06118355,0.16850552,997,5259.253060658773,5737.231491088867,1937.2427829106648,2178.9869168400764,5498.24227587382,2058.1148498753705
